"fixture_id","event_time_elapsed","event_time_extra","team_id","team_name","player_id","player_name","assist_id","assist_name","event_type","event_detail","event_comments"
1379142,69,NA,49,"Chelsea",284324,"A. Garnacho",286894,"J. Gittens","subst","Substitution 3",NA
1379142,69,NA,49,"Chelsea",10329,"Joao Pedro",161948,"L. Delap","subst","Substitution 4",NA
1379142,71,NA,49,"Chelsea",161948,"Liam Delap",NA,NA,"Card","Yellow Card","Foul"
1379142,71,NA,49,"Chelsea",116117,"Moisés Caicedo",NA,NA,"Card","Yellow Card","Foul"
1379142,72,NA,49,"Chelsea",152982,"C. Palmer",425733,"Estêvão","subst","Substitution 5",NA
1379142,78,NA,66,"Aston Villa",1904,"Boubacar Kamara",NA,NA,"Card","Yellow Card","Foul"
1379142,83,NA,66,"Aston Villa",138816,"I. Maatsen",2724,"L. Digne","subst","Substitution 6",NA
1379142,83,NA,66,"Aston Villa",1904,"B. Kamara",284457,"L. Bogarde","subst","Substitution 7",NA
1379142,84,NA,66,"Aston Villa",19366,"O. Watkins",2926,"Y. Tielemans","Goal","Normal Goal",NA
1379142,90,4,49,"Chelsea",5996,"Enzo Fernández",NA,NA,"Card","Yellow Card","Argument"
1379143,5,NA,47,"Tottenham",25287,"Kevin Danso",NA,NA,"Card","Yellow Card","Foul"
1379143,18,NA,47,"Tottenham",2413,"Richarlison",NA,NA,"Var","Goal cancelled",NA
1379143,22,NA,47,"Tottenham",328089,"Archie Gray",NA,NA,"Card","Yellow Card","Foul"
1379143,42,NA,47,"Tottenham",328089,"A. Gray",2413,"Richarlison","Goal","Normal Goal",NA
1379143,45,3,52,"Crystal Palace",18806,"Will Hughes",NA,NA,"Card","Yellow Card","Foul"
1379143,46,NA,52,"Crystal Palace",20995,"Maxence Lacroix",NA,NA,"Card","Yellow Card","Foul"
1379143,58,NA,52,"Crystal Palace",18862,"N. Clyne",1468,"E. Nketiah","subst","Substitution 2",NA
1379143,63,NA,47,"Tottenham",347316,"L. Bergvall",41104,"J. Palhinha","subst","Substitution 2",NA
1379143,63,NA,47,"Tottenham",21104,"R. Kolo Muani",336564,"W. Odobert","subst","Substitution 3",NA
1379143,77,NA,47,"Tottenham",2413,"Richarlison",NA,NA,"Var","Goal cancelled",NA
1379143,77,NA,52,"Crystal Palace",184226,"Y. Pino",403554,"C. Uche","subst","Substitution 6",NA
1379143,85,NA,52,"Crystal Palace",2490,"Jefferson Lerma",NA,NA,"Card","Yellow Card","Foul"
1379143,85,NA,52,"Crystal Palace",286458,"J. Devenny",402640,"R. Esse","subst","Substitution 7",NA
1379143,85,NA,47,"Tottenham",328089,"A. Gray",162498,"R. Dragusin","subst","Substitution 7",NA
1379143,85,NA,47,"Tottenham",15911,"M. Kudus",129711,"B. Johnson","subst","Substitution 8",NA
1379144,41,NA,40,"Liverpool",542,"R. Gravenberch",152654,"J. Frimpong","Goal","Normal Goal",NA
1379144,42,NA,40,"Liverpool",203224,"F. Wirtz",174565,"H. Ekitike","Goal","Normal Goal",NA
1379144,51,NA,39,"Wolves",135334,"S. Bueno",NA,NA,"Goal","Normal Goal",NA
1379144,56,NA,39,"Wolves",265784,"André",NA,NA,"Card","Yellow Card","Foul"
1379144,61,NA,40,"Liverpool",30410,"F. Chiesa",180317,"C. Bradley","subst","Substitution 3",NA
1379144,62,NA,39,"Wolves",280687,"H. Bueno",265782,"D. M. Wolfe","subst","Substitution 1",NA
1379144,62,NA,39,"Wolves",24888,"Hwang Hee-Chan",2032,"J. S. Larsen","subst","Substitution 2",NA
1379144,62,NA,39,"Wolves",18742,"M. Doherty",296560,"J. Tchatchoua","subst","Substitution 3",NA
1379144,79,NA,39,"Wolves",195717,"Y. Mosquera",13708,"J. Arias","subst","Substitution 5",NA
1379144,86,NA,40,"Liverpool",174565,"H. Ekitike",247,"C. Gakpo","subst","Substitution 4",NA
1379144,90,3,40,"Liverpool",203224,"F. Wirtz",397997,"T. Nyoni","subst","Substitution 8",NA
1379145,24,NA,33,"Manchester United",382452,"P. Dorgu",NA,NA,"Goal","Normal Goal",NA
1379145,46,NA,33,"Manchester United",19220,"M. Mount",383770,"J. Fletcher","subst","Substitution 2",NA
1379145,60,NA,33,"Manchester United",115589,"B. Sesko",70100,"J. Zirkzee","subst","Substitution 3",NA
1379145,61,NA,33,"Manchester United",747,"Casemiro",342970,"L. Yoro","subst","Substitution 4",NA
1379145,68,NA,34,"Newcastle",19192,"J. Ramsey",723,"Joelinton","subst","Substitution 1",NA
1379145,68,NA,34,"Newcastle",158054,"N. Woltemade",20649,"Y. Wissa","subst","Substitution 2",NA
1379145,68,NA,34,"Newcastle",19163,"J. Murphy",18778,"H. Barnes","subst","Substitution 3",NA
1379145,69,NA,33,"Manchester United",891,"Luke Shaw",NA,NA,"Card","Yellow Card","Time wasting"
1379145,73,NA,34,"Newcastle",31146,"Sandro Tonali",NA,NA,"Card","Yellow Card","Foul"
1379145,77,NA,34,"Newcastle",31146,"S. Tonali",1463,"J. Willock","subst","Substitution 7",NA
1379145,88,NA,33,"Manchester United",2467,"L. Martinez",328101,"T. Fredricson","subst","Substitution 8",NA
1379145,88,NA,33,"Manchester United",891,"L. Shaw",37145,"T. Malacia","subst","Substitution 9",NA
1379145,90,2,33,"Manchester United",1165,"Matheus Cunha",NA,NA,"Card","Yellow Card","Foul"
1379146,36,NA,50,"Manchester City",567,"Rúben Dias",NA,NA,"Card","Yellow Card","Argument"
1379146,43,NA,65,"Nottingham Forest",138908,"Elliot Anderson",NA,NA,"Card","Yellow Card","Foul"
1379146,48,NA,50,"Manchester City",36902,"T. Reijnders",156477,"R. Cherki","Goal","Normal Goal",NA
1379146,54,NA,65,"Nottingham Forest",284428,"O. Hutchinson",9366,"Igor Jesus","Goal","Normal Goal",NA
1379146,59,NA,50,"Manchester City",307123,"Nico O'Reilly",NA,NA,"Card","Yellow Card","Foul"
1379146,73,NA,50,"Manchester City",36902,"T. Reijnders",266657,"Savinho","subst","Substitution 4",NA
1379146,83,NA,50,"Manchester City",156477,"R. Cherki",129033,"J. Gvardiol","Goal","Normal Goal",NA
1379146,87,NA,65,"Nottingham Forest",6056,"N. Dominguez",8598,"T. Awoniyi","subst","Substitution 5",NA
1379146,89,NA,50,"Manchester City",156477,"R. Cherki",18861,"N. Ake","subst","Substitution 6",NA
1379146,90,2,65,"Nottingham Forest",2298,"C. Hudson-Odoi",129695,"D. Bakwa","subst","Substitution 7",NA
1379147,28,NA,746,"Sunderland",301771,"S. Adingra",1464,"G. Xhaka","Goal","Normal Goal",NA
1379147,31,NA,63,"Leeds",19321,"J. Rodon",32966,"A. Tanaka","subst","Substitution 1",NA
1379147,47,NA,63,"Leeds",18766,"D. Calvert-Lewin",50739,"B. Aaronson","Goal","Normal Goal",NA
1379147,61,NA,746,"Sunderland",119121,"Trai Hume",NA,NA,"Card","Yellow Card","Foul"
1379147,68,NA,746,"Sunderland",339201,"C. Rigg",349799,"E. Mayenda","subst","Substitution 3",NA
1379147,68,NA,746,"Sunderland",38750,"B. Brobbey",84087,"W. Isidor","subst","Substitution 4",NA
1379147,73,NA,63,"Leeds",48389,"N. Okafor",19461,"L. Nmecha","subst","Substitution 2",NA
1379147,85,NA,746,"Sunderland",301771,"S. Adingra",284414,"R. Mundle","subst","Substitution 6",NA
1379147,85,NA,63,"Leeds",18766,"D. Calvert-Lewin",162128,"W. Gnonto","subst","Substitution 6",NA
1379148,44,NA,48,"West Ham",138,"Jean-Clair Todibo",NA,NA,"Card","Yellow Card","Time wasting"
1379148,51,NA,36,"Fulham",2729,"Joachim Andersen",NA,NA,"Card","Yellow Card","Foul"
1379148,54,NA,36,"Fulham",19221,"Harry Wilson",NA,NA,"Card","Yellow Card","Time wasting"
1379148,56,NA,48,"West Ham",37724,"C. Summerville",2939,"C. Wilson","subst","Substitution 1",NA
1379148,69,NA,36,"Fulham",237819,"Kevin",389315,"J. King","subst","Substitution 2",NA
1379148,82,NA,48,"West Ham",1646,"Lucas Paqueta",291363,"G. Earthy","subst","Substitution 7",NA
1379148,82,NA,36,"Fulham",657,"K. Tete",2920,"T. Castagne","subst","Substitution 4",NA
1379148,82,NA,36,"Fulham",1161,"E. Smith Rowe",19025,"T. Cairney","subst","Substitution 5",NA
1379148,83,NA,48,"West Ham",326176,"S. Magassa",1243,"T. Soucek","subst","Substitution 8",NA
1379148,85,NA,36,"Fulham",2887,"R. Jimenez",19221,"H. Wilson","Goal","Normal Goal",NA
1379148,88,NA,36,"Fulham",2823,"S. Lukic",18814,"I. Diop","subst","Substitution 9",NA
1379148,90,3,36,"Fulham",389315,"Joshua King",NA,NA,"Card","Yellow Card","Foul"
1379149,45,1,42,"Arsenal",47311,"Mikel Merino",NA,NA,"Card","Yellow Card","Foul"
1379149,45,2,66,"Aston Villa",19170,"Morgan Rogers",NA,NA,"Card","Yellow Card",NA
1379149,46,NA,66,"Aston Villa",162714,"A. Onana",19191,"J. McGinn","subst","Substitution 1",NA
1379149,48,NA,42,"Arsenal",22224,"Gabriel",NA,NA,"Goal","Normal Goal",NA
1379149,52,NA,42,"Arsenal",47315,"M. Zubimendi",37127,"M. Odegaard","Goal","Normal Goal",NA
1379149,61,NA,66,"Aston Villa",19071,"E. Buendia",388013,"A. Garcia","subst","Substitution 2",NA
1379149,61,NA,66,"Aston Villa",18,"J. Sancho",249,"D. Malen","subst","Substitution 3",NA
1379149,69,NA,42,"Arsenal",1946,"L. Trossard",38746,"J. Timber","Goal","Normal Goal",NA
1379149,72,NA,42,"Arsenal",1946,"Leandro Trossard",NA,NA,"Var","Goal confirmed",NA
1379149,73,NA,42,"Arsenal",47311,"M. Merino",30407,"C. Norgaard","subst","Substitution 4",NA
1379149,77,NA,42,"Arsenal",18979,"V. Gyökeres",643,"Gabriel Jesus","subst","Substitution 5",NA
1379149,77,NA,42,"Arsenal",22224,"Gabriel",313245,"M. Lewis-Skelly","subst","Substitution 6",NA
1379149,78,NA,42,"Arsenal",643,"Gabriel Jesus",1946,"L. Trossard","Goal","Normal Goal",NA
1379149,79,NA,42,"Arsenal",643,"Gabriel Jesus",NA,NA,"Card","Yellow Card",NA
1379149,81,NA,66,"Aston Villa",284457,"Lamare Bogarde",NA,NA,"Card","Yellow Card","Foul"
1379149,82,NA,66,"Aston Villa",2926,"Y. Tielemans",364566,"G. Hemmings","subst","Substitution 6",NA
1379149,82,NA,66,"Aston Villa",19170,"M. Rogers",360268,"J. Jimoh-Aloba","subst","Substitution 7",NA
1379149,83,NA,42,"Arsenal",38746,"J. Timber",19959,"B. White","subst","Substitution 8",NA
1379149,83,NA,42,"Arsenal",1460,"B. Saka",136723,"N. Madueke","subst","Substitution 9",NA
1379149,90,7,66,"Aston Villa",19366,"Ollie Watkins",NA,NA,"Card","Yellow Card","Off the ball foul"
1379149,90,NA,66,"Aston Villa",19366,"O. Watkins",NA,NA,"Goal","Normal Goal",NA
1379150,58,NA,55,"Brentford",292,"Jordan Henderson",NA,NA,"Card","Yellow Card","Argument"
1379150,60,NA,47,"Tottenham",41104,"João Palhinha",NA,NA,"Card","Yellow Card","Foul"
1379150,67,NA,47,"Tottenham",336564,"W. Odobert",21104,"R. Kolo Muani","subst","Substitution 2",NA
1379150,69,NA,47,"Tottenham",31354,"Guglielmo Vicario",NA,NA,"Card","Yellow Card","Time wasting"
1379150,80,NA,55,"Brentford",263538,"Y. Yarmolyuk",47438,"M. Jensen","subst","Substitution 4",NA
1379150,80,NA,55,"Brentford",178077,"K. Schade",727,"R. Nelson","subst","Substitution 5",NA
1379150,80,NA,47,"Tottenham",41104,"J. Palhinha",270510,"M. Tel","subst","Substitution 5",NA
1379151,2,NA,34,"Newcastle",723,"Joelinton",NA,NA,"Goal","Normal Goal",NA
1379151,7,NA,34,"Newcastle",20649,"Y. Wissa",NA,NA,"Goal","Normal Goal",NA
1379151,15,NA,44,"Burnley",179400,"M. Esteve",181797,"B. Humphreys","subst","Substitution 1",NA
1379151,23,NA,44,"Burnley",20303,"J. Laurent",138822,"A. Broja","Goal","Normal Goal",NA
1379151,28,NA,44,"Burnley",627,"Kyle Walker",NA,NA,"Card","Yellow Card","Argument"
1379151,28,NA,34,"Newcastle",723,"Joelinton",NA,NA,"Card","Yellow Card","Argument"
1379151,32,NA,44,"Burnley",575,"Florentino Luís",NA,NA,"Card","Yellow Card","Foul"
1379151,72,NA,34,"Newcastle",18778,"H. Barnes",19163,"J. Murphy","subst","Substitution 4",NA
1379151,74,NA,44,"Burnley",161621,"L. Tchaouna",22,"J. Bruun Larsen","subst","Substitution 5",NA
1379151,80,NA,34,"Newcastle",20649,"Y. Wissa",158054,"N. Woltemade","subst","Substitution 6",NA
1379151,80,NA,34,"Newcastle",138787,"A. Gordon",19192,"J. Ramsey","subst","Substitution 7",NA
1379151,88,NA,44,"Burnley",575,"Florentino",37381,"M. Tresor Ndayishimiye","subst","Substitution 7",NA
1379151,88,NA,44,"Burnley",270508,"L. Ugochukwu",18927,"A. Barnes","subst","Substitution 8",NA
1379151,90,4,34,"Newcastle",723,"Joelinton",1463,"J. Willock","subst","Substitution 9",NA
1379151,90,NA,34,"Newcastle",10135,"Bruno Guimaraes",NA,NA,"Goal","Normal Goal",NA
1379152,4,NA,49,"Chelsea",116117,"Moisés Caicedo",NA,NA,"Card","Yellow Card","Foul"
1379152,6,NA,35,"Bournemouth",18870,"D. Brooks",NA,NA,"Goal","Normal Goal",NA
1379152,12,NA,49,"Chelsea",425733,"Estêvão",NA,NA,"Var","Penalty confirmed",NA
1379152,15,NA,49,"Chelsea",152982,"C. Palmer",NA,NA,"Goal","Penalty",NA
1379152,23,NA,49,"Chelsea",5996,"E. Fernandez",284324,"A. Garnacho","Goal","Normal Goal",NA
1379152,27,NA,35,"Bournemouth",792,"J. Kluivert",NA,NA,"Goal","Normal Goal",NA
1379152,46,NA,49,"Chelsea",366735,"J. Acheampong",19545,"R. James","subst","Substitution 1",NA
1379152,46,NA,49,"Chelsea",284324,"A. Garnacho",1864,"P. Neto","subst","Substitution 2",NA
1379152,63,NA,49,"Chelsea",152982,"C. Palmer",10329,"Joao Pedro","subst","Substitution 6",NA
1379152,78,NA,35,"Bournemouth",18870,"D. Brooks",129682,"A. Adli","subst","Substitution 5",NA
1379152,82,NA,35,"Bournemouth",152856,"Evanilson",47499,"E. Unal","subst","Substitution 6",NA
1379152,84,NA,35,"Bournemouth",19245,"Marcus Tavernier",NA,NA,"Card","Yellow Card","Foul"
1379152,87,NA,49,"Chelsea",161948,"L. Delap",305834,"Andrey Santos","subst","Substitution 7",NA
1379152,90,3,49,"Chelsea",425733,"Estêvão",286894,"J. Gittens","subst","Substitution 8",NA
1379152,90,3,35,"Bournemouth",792,"J. Kluivert",18869,"A. Smith","subst","Substitution 7",NA
1379153,19,NA,36,"Fulham",131,"Jorge Cuenca",NA,NA,"Card","Yellow Card","Foul"
1379153,39,NA,52,"Crystal Palace",25927,"J. Mateta",18862,"N. Clyne","Goal","Normal Goal",NA
1379153,46,NA,36,"Fulham",2729,"Joachim Andersen",NA,NA,"Card","Yellow Card","Argument"
1379153,51,NA,36,"Fulham",657,"K. Tete",2920,"T. Castagne","subst","Substitution 1",NA
1379153,57,NA,52,"Crystal Palace",18806,"W. Hughes",412759,"J. Canvot","subst","Substitution 3",NA
1379153,60,NA,36,"Fulham",1161,"Emile Smith Rowe",NA,NA,"Card","Yellow Card","Foul"
1379153,68,NA,36,"Fulham",1934,"S. Berge",19025,"T. Cairney","subst","Substitution 2",NA
1379153,80,NA,36,"Fulham",19025,"T. Cairney",2823,"S. Lukic","Goal","Normal Goal",NA
1379153,81,NA,36,"Fulham",19025,"Tom Cairney",NA,NA,"Card","Yellow Card",NA
1379153,82,NA,52,"Crystal Palace",184226,"Y. Pino",403554,"C. Uche","subst","Substitution 5",NA
1379153,82,NA,52,"Crystal Palace",286458,"J. Devenny",402640,"R. Esse","subst","Substitution 6",NA
1379153,85,NA,36,"Fulham",237819,"Kevin",19480,"H. Reed","subst","Substitution 5",NA
1379153,85,NA,36,"Fulham",19221,"H. Wilson",18753,"A. Traore","subst","Substitution 6",NA
1379153,88,NA,36,"Fulham",2920,"Timothy Castagne",NA,NA,"Card","Yellow Card","Foul"
1379153,90,2,52,"Crystal Palace",18862,"N. Clyne",26303,"B. Sosa","subst","Substitution 10",NA
1379154,61,NA,63,"Leeds",2279,"Ethan Ampadu",NA,NA,"Card","Yellow Card","Handball"
1379154,62,NA,63,"Leeds",833,"Jaka Bijol",NA,NA,"Card","Yellow Card","Argument"
1379154,66,NA,40,"Liverpool",289,"A. Robertson",206254,"M. Kerkez","subst","Substitution 1",NA
1379154,66,NA,40,"Liverpool",293,"C. Jones",6716,"A. Mac Allister","subst","Substitution 2",NA
1379154,66,NA,40,"Liverpool",203224,"F. Wirtz",247,"C. Gakpo","subst","Substitution 3",NA
1379154,70,NA,63,"Leeds",50739,"B. Aaronson",48389,"N. Okafor","subst","Substitution 1",NA
1379154,70,NA,63,"Leeds",19461,"L. Nmecha",18766,"D. Calvert-Lewin","subst","Substitution 2",NA
1379154,79,NA,40,"Liverpool",180317,"C. Bradley",30410,"F. Chiesa","subst","Substitution 5",NA
1379154,83,NA,63,"Leeds",1408,"S. Bornauw",19201,"J. Bogle","subst","Substitution 6",NA
1379154,84,NA,40,"Liverpool",152654,"J. Frimpong",452685,"R. Ngumoha","subst","Substitution 6",NA
1379154,90,2,63,"Leeds",129142,"I. Gruev",32966,"A. Tanaka","subst","Substitution 8",NA
1379155,27,NA,33,"Manchester United",70100,"J. Zirkzee",NA,NA,"Goal","Normal Goal",NA
1379155,45,NA,39,"Wolves",66407,"L. Krejci",NA,NA,"Goal","Normal Goal",NA
1379155,46,NA,33,"Manchester United",70100,"J. Zirkzee",383770,"J. Fletcher","subst","Substitution 1",NA
1379155,63,NA,39,"Wolves",296560,"Jackson Tchatchoua",NA,NA,"Card","Yellow Card","Argument"
1379155,65,NA,39,"Wolves",110153,"T. Arokodare",2032,"J. S. Larsen","subst","Substitution 3",NA
1379155,75,NA,33,"Manchester United",402329,"A. Heaven",342970,"L. Yoro","subst","Substitution 3",NA
1379155,75,NA,33,"Manchester United",51494,"M. Ugarte",404769,"B. Mantato","subst","Substitution 4",NA
1379155,88,NA,39,"Wolves",24888,"Hwang Hee-Chan",391822,"F. Lopez","subst","Substitution 5",NA
1379155,90,5,39,"Wolves",2032,"Jørgen Strand Larsen",NA,NA,"Card","Yellow Card","Foul"
1379155,90,5,39,"Wolves",13708,"J. Arias",265782,"D. M. Wolfe","subst","Substitution 7",NA
1379156,19,NA,45,"Everton",895,"J. Garner",18929,"D. McNeil","Goal","Normal Goal",NA
1379156,46,NA,65,"Nottingham Forest",6056,"N. Dominguez",47522,"Douglas Luiz","subst","Substitution 1",NA
1379156,61,NA,65,"Nottingham Forest",47522,"Douglas Luiz",NA,NA,"Card","Yellow Card","Foul"
1379156,62,NA,65,"Nottingham Forest",9366,"Igor Jesus",8598,"T. Awoniyi","subst","Substitution 2",NA
1379156,72,NA,45,"Everton",138417,"N. Patterson",19187,"J. Grealish","subst","Substitution 3",NA
1379156,75,NA,65,"Nottingham Forest",2298,"C. Hudson-Odoi",129695,"D. Bakwa","subst","Substitution 5",NA
1379156,79,NA,45,"Everton",343684,"T. Barry",895,"J. Garner","Goal","Normal Goal",NA
1379156,85,NA,45,"Everton",343684,"T. Barry",125743,"Beto","subst","Substitution 5",NA
1379157,45,5,746,"Sunderland",301771,"Simon Adingra",NA,NA,"Card","Yellow Card","Foul"
1379157,46,NA,50,"Manchester City",161933,"Nico",44,"Rodri","subst","Substitution 1",NA
1379157,51,NA,50,"Manchester City",266657,"Savinho",1422,"J. Doku","subst","Substitution 2",NA
1379157,57,NA,50,"Manchester City",307123,"N. O'Reilly",129033,"J. Gvardiol","subst","Substitution 4",NA
1379157,58,NA,746,"Sunderland",38750,"B. Brobbey",84087,"W. Isidor","subst","Substitution 1",NA
1379157,72,NA,746,"Sunderland",301771,"S. Adingra",284414,"R. Mundle","subst","Substitution 4",NA
1379157,77,NA,50,"Manchester City",18861,"Nathan Aké",NA,NA,"Card","Yellow Card","Foul"
1379157,85,NA,50,"Manchester City",636,"B. Silva",36902,"T. Reijnders","subst","Substitution 7",NA
1379158,10,NA,48,"West Ham",19428,"J. Bowen",1646,"Lucas Paqueta","Goal","Normal Goal",NA
1379158,13,NA,48,"West Ham",19428,"Jarrod Bowen",NA,NA,"Card","Yellow Card","Foul"
1379158,32,NA,51,"Brighton",1469,"D. Welbeck",NA,NA,"Goal","Penalty",NA
1379158,37,NA,48,"West Ham",336585,"Mateus Fernandes",NA,NA,"Card","Yellow Card","Argument"
1379158,37,NA,51,"Brighton",1469,"Danny Welbeck",NA,NA,"Card","Yellow Card","Argument"
1379158,42,NA,51,"Brighton",296,"James Milner",NA,NA,"Card","Yellow Card","Foul"
1379158,45,NA,48,"West Ham",18744,"Max Kilman",NA,NA,"Card","Yellow Card","Foul"
1379158,45,1,48,"West Ham",2939,"Callum Wilson",NA,NA,"Var","Penalty confirmed",NA
1379158,45,2,51,"Brighton",18963,"Lewis Dunk",NA,NA,"Card","Yellow Card","Handball"
1379158,45,3,48,"West Ham",138,"J. Todibo",1445,"K. Mavropanos","subst","Substitution 1",NA
1379158,45,NA,48,"West Ham",1646,"Lucas Paqueta",NA,NA,"Goal","Penalty",NA
1379158,58,NA,51,"Brighton",383685,"Y. Minteh",328225,"B. Gruda","subst","Substitution 1",NA
1379158,58,NA,51,"Brighton",162007,"M. De Cuyper",106835,"K. Mitoma","subst","Substitution 2",NA
1379158,61,NA,51,"Brighton",537,"J. Veltman",NA,NA,"Goal","Normal Goal",NA
1379158,63,NA,48,"West Ham",2939,"C. Wilson",37724,"C. Summerville","subst","Substitution 4",NA
1379158,72,NA,51,"Brighton",278370,"D. Gomez",90590,"G. Rutter","subst","Substitution 6",NA
1379158,72,NA,51,"Brighton",296,"J. Milner",305730,"J. Hinshelwood","subst","Substitution 7",NA
1379158,82,NA,48,"West Ham",326176,"S. Magassa",1243,"T. Soucek","subst","Substitution 5",NA
1379158,83,NA,48,"West Ham",1646,"Lucas Paqueta",401278,"M. Kante","subst","Substitution 6",NA
1379158,83,NA,48,"West Ham",171,"K. Walker-Peters",553065,"E. Mayers","subst","Substitution 7",NA
1379158,83,NA,51,"Brighton",1469,"D. Welbeck",392482,"C. Kostoulas","subst","Substitution 9",NA
1379158,84,NA,51,"Brighton",392482,"Charalampos Kostoulas",NA,NA,"Card","Yellow Card","Foul"
1379158,90,3,51,"Brighton",38695,"Jan Paul van Hecke",NA,NA,"Card","Yellow Card","Foul"
1379159,45,NA,66,"Aston Villa",19366,"O. Watkins",19170,"M. Rogers","Goal","Normal Goal",NA
1379159,49,NA,66,"Aston Villa",19191,"J. McGinn",19298,"M. Cash","Goal","Normal Goal",NA
1379159,61,NA,65,"Nottingham Forest",18746,"M. Gibbs-White",129695,"D. Bakwa","Goal","Normal Goal",NA
1379159,65,NA,65,"Nottingham Forest",129695,"Dilane Bakwa",NA,NA,"Card","Yellow Card","Foul"
1379159,69,NA,66,"Aston Villa",138816,"I. Maatsen",2724,"L. Digne","subst","Substitution 4",NA
1379159,69,NA,66,"Aston Villa",19071,"E. Buendia",18,"J. Sancho","subst","Substitution 5",NA
1379159,69,NA,65,"Nottingham Forest",129695,"D. Bakwa",158697,"J. McAtee","subst","Substitution 3",NA
1379159,69,NA,65,"Nottingham Forest",2771,"O. Aina",181806,"N. Savona","subst","Substitution 4",NA
1379159,73,NA,66,"Aston Villa",19191,"J. McGinn",2926,"Y. Tielemans","Goal","Normal Goal",NA
1379159,78,NA,65,"Nottingham Forest",70366,"John Victor",2919,"M. Sels","subst","Substitution 6",NA
1379159,83,NA,66,"Aston Villa",19191,"J. McGinn",284457,"L. Bogarde","subst","Substitution 8",NA
1379159,83,NA,66,"Aston Villa",19366,"O. Watkins",249,"D. Malen","subst","Substitution 9",NA
1379159,83,NA,65,"Nottingham Forest",6056,"N. Dominguez",47522,"Douglas Luiz","subst","Substitution 7",NA
1379159,83,NA,65,"Nottingham Forest",9366,"Igor Jesus",147831,"A. Kalimuendo","subst","Substitution 8",NA
1379159,89,NA,65,"Nottingham Forest",158697,"James McAtee",NA,NA,"Card","Yellow Card","Foul"
1379159,90,4,66,"Aston Villa",284457,"Lamare Bogarde",NA,NA,"Card","Yellow Card","Foul"
1379159,90,NA,66,"Aston Villa",19298,"M. Cash",388013,"A. Garcia","subst","Substitution 10",NA
1379160,10,NA,35,"Bournemouth",152856,"Evanilson",NA,NA,"Goal","Normal Goal",NA
1379160,16,NA,42,"Arsenal",22224,"Gabriel",NA,NA,"Goal","Normal Goal",NA
1379160,26,NA,35,"Bournemouth",19281,"Antoine Semenyo",NA,NA,"Card","Yellow Card","Foul"
1379160,54,NA,42,"Arsenal",2937,"D. Rice",37127,"M. Odegaard","Goal","Normal Goal",NA
1379160,66,NA,42,"Arsenal",18979,"V. Gyökeres",643,"Gabriel Jesus","subst","Substitution 1",NA
1379160,67,NA,35,"Bournemouth",18870,"D. Brooks",129682,"A. Adli","subst","Substitution 1",NA
1379160,67,NA,42,"Arsenal",136723,"N. Madueke",1460,"B. Saka","subst","Substitution 2",NA
1379160,67,NA,42,"Arsenal",127769,"G. Martinelli",1946,"L. Trossard","subst","Substitution 3",NA
1379160,70,NA,42,"Arsenal",47315,"Martín Zubimendi",NA,NA,"Card","Yellow Card","Time wasting"
1379160,71,NA,42,"Arsenal",2937,"D. Rice",1460,"B. Saka","Goal","Normal Goal",NA
1379160,74,NA,35,"Bournemouth",792,"J. Kluivert",18872,"L. Cook","subst","Substitution 2",NA
1379160,74,NA,35,"Bournemouth",304853,"A. Scott",368030,"E. J. Kroupi","subst","Substitution 3",NA
1379160,74,NA,35,"Bournemouth",152856,"Evanilson",47499,"E. Unal","subst","Substitution 4",NA
1379160,76,NA,35,"Bournemouth",368030,"E. J. Kroupi",18872,"L. Cook","Goal","Normal Goal",NA
1379160,80,NA,35,"Bournemouth",368030,"Eli Junior Kroupi",NA,NA,"Card","Yellow Card","Foul"
1379160,80,NA,42,"Arsenal",37127,"M. Odegaard",47311,"M. Merino","subst","Substitution 7",NA
1379160,90,1,35,"Bournemouth",129682,"Amine Adli",NA,NA,"Card","Yellow Card","Foul"
1379161,22,NA,44,"Burnley",20303,"Josh Laurent",NA,NA,"Card","Yellow Card","Foul"
1379161,29,NA,51,"Brighton",90590,"G. Rutter",392482,"C. Kostoulas","Goal","Normal Goal",NA
1379161,39,NA,44,"Burnley",575,"Florentino Luís",NA,NA,"Card","Yellow Card","Foul"
1379161,44,NA,44,"Burnley",181797,"Bashir Humphreys",NA,NA,"Card","Yellow Card","Foul"
1379161,47,NA,51,"Brighton",265820,"Y. Ayari",NA,NA,"Goal","Normal Goal",NA
1379161,55,NA,44,"Burnley",22,"J. Bruun Larsen",37882,"M. Edwards","subst","Substitution 2",NA
1379161,55,NA,44,"Burnley",270508,"L. Ugochukwu",128895,"O. Sonne","subst","Substitution 3",NA
1379161,64,NA,44,"Burnley",138822,"A. Broja",161621,"L. Tchaouna","subst","Substitution 4",NA
1379161,70,NA,51,"Brighton",106835,"K. Mitoma",162007,"M. De Cuyper","subst","Substitution 3",NA
1379161,71,NA,51,"Brighton",90590,"G. Rutter",1469,"D. Welbeck","subst","Substitution 4",NA
1379161,71,NA,51,"Brighton",392482,"C. Kostoulas",18970,"P. Gross","subst","Substitution 5",NA
1379161,80,NA,51,"Brighton",278370,"D. Gomez",296,"J. Milner","subst","Substitution 8",NA
1379161,81,NA,44,"Burnley",196855,"J. Anthony",336578,"J. Banel","subst","Substitution 6",NA
1379161,87,NA,51,"Brighton",328225,"B. Gruda",329369,"T. Watson","subst","Substitution 10",NA
